hit_id,x,y,z,volume_id,layer_id,module_id
76722,-497.68,-54.8481,-800.2,13,6,158
76723,-498.114,-69.7151,-817.7,13,6,158
76724,-498.236,-73.8933,-819.8,13,6,158
76725,-483.917,-122.822,-821.3,13,6,160
76726,-479.057,-159.441,-773,13,6,160
76727,-483.872,-123.159,-861.8,13,6,160
76728,-483.885,-123.06,-826.1,13,6,160
76729,-478.623,-162.713,-805.1,13,6,160
76730,-480.621,-147.654,-843.364,13,6,160
76731,-480.209,-150.757,-783.8,13,6,160
76732,-469.216,-176.421,-872.36,13,6,161
76733,-472.102,-163.045,-794.9,13,6,161
76734,-472.696,-160.288,-847.4,13,6,161
76735,-471.954,-163.729,-827,13,6,161
76736,-470.317,-171.314,-812.6,13,6,161
76737,-466.918,-187.072,-866,13,6,161
76738,-466.67,-188.219,-776.8,13,6,161
76739,-456.297,-204.327,-847.8,13,6,162
76740,-457.145,-201.519,-875,13,6,162
76741,-409.704,-291.076,-832.4,13,6,164
76742,-381.833,-328.368,-827.545,13,6,165
76743,-393.936,-307.933,-849,13,6,165
76744,-382.168,-327.803,-807.4,13,6,165
76745,-393.539,-308.603,-856.52,13,6,165
76746,-386.482,-320.518,-782.6,13,6,165
76747,-363.173,-345.293,-813.08,13,6,166
76748,-353.759,-358.613,-798.2,13,6,166
76749,-358.272,-352.227,-814.7,13,6,166
76750,-368.934,-337.142,-871.8,13,6,166
76751,-326.37,-382.785,-852.2,13,6,167
76752,-332.174,-375.836,-855.4,13,6,167
76753,-234.598,-442.926,-771.8,13,6,170
76754,-208.723,-453.873,-832.28,13,6,171
76755,-182.98,-469.755,-771.8,13,6,171
76756,-154.454,-477.915,-780.8,13,6,172
76757,-151.006,-479.676,-845.72,13,6,172
76758,-126.311,-484.328,-859.1,13,6,173
76759,-56.6609,-496.046,-806.6,13,6,175
76760,-23.0543,-503.934,-809,13,6,175
76761,-53.5845,-496.768,-867.2,13,6,175
76762,-43.2339,-499.198,-774.68,13,6,175
76763,16.6738,-504.02,-849.4,13,6,176
76764,-21.6378,-498.23,-799.8,13,6,176
76765,17.6387,-498.294,-839.9,13,6,177
76766,54.5961,-500.864,-825,13,6,177
76767,50.4036,-500.573,-854.84,13,6,177
76768,58.9988,-501.171,-877.4,13,6,177
76769,63.3084,-501.47,-771.8,13,6,177
76770,91.5221,-494.883,-851.8,13,6,178
76771,99.6283,-494.793,-801,13,6,178
76772,97.9331,-488.957,-791.4,13,6,179
76773,142.635,-478.504,-858,13,6,180
76774,158.762,-475.699,-820.143,13,6,180
76775,211.182,-457.596,-805.4,13,6,181
76776,217.096,-456.068,-780.371,13,6,181
76777,223.921,-447.22,-825.2,13,6,182
76778,212.619,-451.133,-795.8,13,6,182
76779,260.719,-427.076,-790.4,13,6,183
76780,276.613,-420.095,-846.8,13,6,183
76781,275.124,-420.749,-811,13,6,183
76782,312.227,-395.015,-798.867,13,6,184
76783,291.935,-405.954,-865.057,13,6,184
76784,331.486,-376.071,-774.129,13,6,185
76785,349.885,-364.148,-784.4,13,6,185
76786,349.147,-364.627,-818.6,13,6,185
76787,345.551,-359.806,-809,13,6,186
76788,367.747,-342.738,-810.2,13,6,186
76789,347.549,-358.27,-781.4,13,6,186
76790,378.832,-334.214,-792.543,13,6,186
76791,371.013,-340.227,-843.8,13,6,186
76792,405.606,-301.642,-876.8,13,6,187
76793,378.022,-326.631,-788.9,13,6,187
76794,400.833,-305.966,-785,13,6,187
76795,381.565,-323.422,-849.8,13,6,187
76796,402.892,-295.353,-865.2,13,6,188
76797,423.788,-263.935,-777.8,13,6,189
76798,435.441,-249.335,-791,13,6,189
76799,445.521,-236.705,-780.2,13,6,189
76800,440.015,-234.374,-771,13,6,190
76801,456.469,-209.961,-860.2,13,6,190
76802,458.041,-197.154,-869.267,13,6,191
76803,479.295,-159.377,-864.92,13,6,191
76804,462.992,-188.354,-822.2,13,6,191
76805,478.369,-161.023,-791,13,6,191
76806,477.271,-162.975,-842.6,13,6,191
76807,482.53,-137.725,-814.2,13,6,192
76808,472.779,-158.879,-845,13,6,192
76809,477.886,-147.799,-814.4,13,6,192
76810,474.905,-154.266,-854,13,6,192
76811,484.037,-134.456,-815.4,13,6,192
76812,489.836,-104.485,-857.2,13,6,193
76813,494.664,-71.8995,-815.2,13,6,194
76814,502.94,-42.0937,-816.2,13,6,194
76815,502.058,-45.2695,-781.16,13,6,194
76816,496.965,-41.6295,-771.8,13,6,195
76817,499.022,-30.9459,-773,13,6,195
76818,502.684,-11.9353,-788,13,6,195
76819,502.514,33.0852,-872.6,13,6,196
76820,501.121,20.4417,-843.8,13,6,196
76821,503.468,41.7528,-860,13,6,196
76822,503.186,39.1883,-815.3,13,6,196
76823,497.279,41.1072,-805.4,13,6,197
76824,497.311,42.2001,-849.4,13,6,197
76825,491.56,96.5277,-770.6,13,6,198
76826,490.879,109.77,-865.7,13,6,198
76827,491.638,95.0097,-811.4,13,6,198
76828,479.467,156.348,-860.6,13,6,199
76829,484.477,118.599,-773.6,13,6,199
76830,480.13,151.352,-851.6,13,6,199
76831,466.31,189.887,-774.2,13,6,200
76832,465.163,195.205,-803.6,13,6,200
76833,453.198,214.6,-771.56,13,6,201
76834,447.878,232.231,-774.8,13,6,201
76835,454.401,210.614,-848.3,13,6,201
76836,441.52,232.362,-833.6,13,6,202
76837,430.279,261.038,-846.2,13,6,202
76838,404.389,301.963,-871.933,13,6,203
76839,384.627,323.65,-872.6,13,6,204
76840,393.824,308.121,-808.52,13,6,204
76841,378.732,333.604,-773.72,13,6,204
76842,370.981,334.245,-863,13,6,205
76843,370.33,335.166,-771.08,13,6,205
76844,358.245,352.265,-870.6,13,6,205
76845,352.735,360.062,-802.6,13,6,205
76846,367.504,339.165,-876.44,13,6,205
76847,368.85,337.261,-797.4,13,6,205
76848,357.729,352.995,-783.8,13,6,205
76849,341.857,364.241,-841.4,13,6,206
76850,333.242,374.557,-813.8,13,6,206
76851,345.062,360.403,-842.6,13,6,206
76852,340.601,365.745,-776,13,6,206
76853,347.857,357.057,-793.4,13,6,206
76854,321.063,389.14,-839,13,6,206
76855,324.51,385.012,-852.467,13,6,206
76856,345.742,359.59,-811.1,13,6,206
76857,303.395,398.759,-874.4,13,6,207
76858,301.949,400.231,-793.16,13,6,207
76859,308.272,393.793,-828.8,13,6,207
76860,280.386,413.163,-876.68,13,6,208
76861,218.23,454.944,-808.6,13,6,209
76862,221.314,452.679,-852.2,13,6,209
76863,191.69,464.381,-819.114,13,6,210
76864,179.859,471.68,-787.8,13,6,210
76865,205.686,455.746,-829.4,13,6,210
76866,144.307,483.098,-824.086,13,6,211
76867,175.828,466.999,-778.4,13,6,211
76868,59.7405,501.664,-792.5,13,6,213
76869,97.3951,489.556,-787.2,13,6,213
76870,56.9802,495.971,-783.08,13,6,214
76871,38.0598,500.412,-868.6,13,6,214
76872,2.33694,501.147,-783.4,13,6,215
76873,-34.7773,499.486,-773,13,6,216
76874,-46.6287,500.31,-797,13,6,216
76875,-61.1137,501.318,-799.4,13,6,216
76876,-24.296,498.757,-820.2,13,6,216
76877,-98.8816,494.801,-789,13,6,217
76878,-114.721,487.414,-822.68,13,6,218
76879,-100.084,488.76,-862,13,6,218
76880,-155.911,476.195,-774.333,13,6,219
76881,-181.419,471.758,-841.7,13,6,219
76882,-146.208,477.883,-848,13,6,219
76883,-165.255,474.57,-818.8,13,6,219
76884,-180.315,465.569,-854,13,6,220
76885,-201.65,460.058,-855.267,13,6,220
76886,-190.752,462.873,-820.1,13,6,220
76887,-181.167,465.349,-831.2,13,6,220
76888,-244.03,440.258,-804.8,13,6,221
76889,-253.089,430.427,-862.6,13,6,222
76890,-257.789,428.363,-859.4,13,6,222
76891,-267.853,423.943,-807.32,13,6,222
76892,-276.54,420.127,-783.8,13,6,222
76893,-316.451,392.738,-859.914,13,6,223
76894,-287.831,408.167,-852.8,13,6,223
76895,-318.238,391.775,-844.04,13,6,223
76896,-343.507,368.281,-831.2,13,6,224
76897,-316.15,386.01,-870.2,13,6,224
76898,-377.26,335.423,-834.2,13,6,225
76899,-379.49,325.302,-829.4,13,6,226
76900,-393.164,312.914,-819.971,13,6,226
76901,-385.863,319.528,-806,13,6,226
76902,-405.426,292.656,-781.88,13,6,227
76903,-427.686,268.959,-810.2,13,6,227
76904,-413.317,284.255,-805.8,13,6,227
76905,-404.152,294.012,-874.2,13,6,227
76906,-421.725,266.52,-799.8,13,6,228
76907,-427.182,259.684,-793.4,13,6,228
76908,-447.299,234.478,-809.45,13,6,228
76909,-445.384,226.408,-819.5,13,6,229
76910,-454.997,212.145,-854.3,13,6,229
76911,-465.046,197.235,-847.4,13,6,229
76912,-462.07,189.992,-841.4,13,6,230
76913,-466.444,182.218,-837.8,13,6,230
76914,-462.188,189.783,-809,13,6,230
76915,-473.446,169.773,-770.6,13,6,230
76916,-486.275,129.6,-870.2,13,6,231
76917,-486.952,112.352,-822.68,13,6,232
76918,-484.31,119.557,-873.4,13,6,232
76919,-502.23,14.292,-779.6,13,6,234
76920,-500.155,-38.7693,-761.2,13,6,235
76921,-497.019,-10.3015,-705.4,13,6,235
76922,-500.336,-40.4127,-761.6,13,6,235
76923,-497.682,-16.3185,-713.6,13,6,235
76924,-499.054,-28.7698,-748.9,13,6,235
76925,-494.924,-62.0832,-760.4,13,6,236
76926,-494.615,-51.5144,-736.8,13,6,236
76927,-495.336,-76.2105,-726.4,13,6,236
76928,-494.253,-39.093,-752,13,6,236
76929,-494.987,-64.2556,-740.2,13,6,236
76930,-494.909,-61.5768,-712,13,6,236
76931,-494.438,-45.437,-704,13,6,236
76932,-494.259,-39.3062,-752.2,13,6,236
76933,-494.336,-41.9451,-713.2,13,6,236
76934,-487.514,-117.448,-714.571,13,6,237
76935,-487.503,-117.659,-746.8,13,6,237
76936,-489.037,-87.8184,-748,13,6,237
76937,-488.151,-105.062,-706.4,13,6,237
76938,-489.487,-79.0799,-702.55,13,6,237
76939,-489.002,-88.4975,-726.4,13,6,237
76940,-476.124,-158.993,-671.65,13,6,238
76941,-476.049,-159.558,-768.4,13,6,238
76942,-481.616,-117.606,-737.8,13,6,238
76943,-461.152,-199.732,-676,13,6,239
76944,-466.348,-175.646,-683.2,13,6,239
76945,-463.438,-189.136,-774.4,13,6,239
76946,-466.323,-175.764,-680.8,13,6,239
76947,-463.098,-190.713,-706.8,13,6,239
76948,-469.782,-159.732,-758.8,13,6,239
76949,-456.762,-192.519,-697.943,13,6,240
76950,-457.265,-190.851,-769.6,13,6,240
76951,-455.417,-196.978,-667.6,13,6,240
76952,-444.798,-232.171,-716.8,13,6,240
76953,-449.189,-217.619,-712,13,6,240
76954,-431.126,-250.749,-692.2,13,6,241
76955,-437.274,-235.066,-702.933,13,6,241
76956,-425.593,-264.863,-718,13,6,241
76957,-437.929,-233.395,-712,13,6,241
76958,-425.79,-264.362,-726.677,13,6,241
76959,-432.396,-247.509,-726.4,13,6,241
76960,-436.156,-237.917,-738.743,13,6,241
76961,-432.814,-246.444,-675.16,13,6,241
76962,-406.814,-290.234,-722.2,13,6,242
76963,-406.024,-291.852,-697.6,13,6,242
76964,-411.559,-280.515,-749.44,13,6,242
76965,-400.286,-303.606,-684.4,13,6,242
76966,-404.292,-295.4,-723.829,13,6,242
76967,-379.541,-326.416,-670.3,13,6,243
76968,-397.134,-296.713,-711.067,13,6,243
76969,-372.054,-327.588,-746.08,13,6,244
76970,-363.069,-340.301,-733,13,6,244
76971,-350.094,-358.658,-725.2,13,6,244
76972,-326.475,-378.032,-691.8,13,6,245
76973,-331.677,-371.803,-715.867,13,6,245
76974,-334.201,-368.781,-731.2,13,6,245
76975,-320.996,-384.592,-686.8,13,6,245
76976,-314.038,-383.689,-686.8,13,6,246
76977,-288.869,-409.317,-729.4,13,6,246
76978,-291.242,-406.901,-698.4,13,6,246
76979,-285.763,-412.479,-759.28,13,6,246
76980,-305.461,-392.422,-703.6,13,6,246
76981,-275.343,-413.607,-703.6,13,6,247
76982,-270.905,-417.451,-753.859,13,6,247
76983,-248.647,-436.734,-676,13,6,247
76984,-262.373,-424.843,-723.4,13,6,247
76985,-235.203,-438.802,-741.4,13,6,248
76986,-235.959,-438.247,-759.657,13,6,248
76987,-200.017,-455.759,-676,13,6,249
76988,-182.349,-466.659,-767.2,13,6,249
76989,-207.387,-451.212,-748.9,13,6,249
76990,-155.621,-473.988,-685.257,13,6,250
76991,-162.98,-470.23,-684.4,13,6,250
76992,-139.825,-482.056,-679,13,6,250
76993,-164.429,-469.49,-675.6,13,6,250
76994,-98.9557,-492.416,-722.8,13,6,251
76995,-113.596,-486.37,-767.2,13,6,251
76996,-101.692,-491.286,-740.2,13,6,251
76997,-139.772,-475.559,-670.6,13,6,251
76998,-77.6099,-492.802,-720.16,13,6,252
76999,-95.7207,-486.978,-720.4,13,6,252
77000,-99.681,-485.705,-731.8,13,6,252
77001,-74.6702,-493.747,-742.72,13,6,252
77002,-58.1892,-499.047,-726.16,13,6,252
77003,-78.8513,-492.403,-678.4,13,6,252
77004,-40.1809,-496.867,-754.6,13,6,253
77005,-30.2586,-499.197,-716.32,13,6,253
77006,-7.42581,-497.378,-676,13,6,254
77007,-11.75,-496.724,-700.8,13,6,254
77008,19.9113,-495.478,-675.7,13,6,255
77009,50.79,-497.626,-751.2,13,6,255
77010,63.7985,-498.531,-770.4,13,6,255
77011,64.6958,-492.214,-767.2,13,6,256
77012,71.4954,-492.139,-709,13,6,256
77013,104.013,-485.42,-772,13,6,257
77014,114.091,-484.493,-707.2,13,6,257
77015,142.61,-481.872,-691.6,13,6,257
77016,109.51,-484.914,-681.4,13,6,257
77017,155.898,-473.186,-761.8,13,6,258
77018,180.253,-468.95,-724,13,6,258
77019,160.45,-472.395,-748.9,13,6,258
77020,189.006,-460.26,-710.062,13,6,259
77021,178.267,-463.034,-714.1,13,6,259
77022,216.086,-453.265,-743.2,13,6,259
77023,213.298,-453.986,-750.4,13,6,259
77024,240.934,-438.19,-731.2,13,6,260
77025,215.836,-446.88,-739.6,13,6,260
77026,247.961,-435.757,-736.667,13,6,260
77027,215.183,-447.106,-745.429,13,6,260
77028,284.349,-413.457,-691.6,13,6,261
77029,271.201,-419.232,-733,13,6,261
77030,310.276,-392.697,-754.4,13,6,262
77031,284.55,-406.566,-701.8,13,6,262
77032,313.228,-391.105,-750.1,13,6,262
77033,315.193,-383.095,-739.467,13,6,263
77034,344.086,-364.372,-753.1,13,6,263
77035,317.618,-381.524,-764.8,13,6,263
77036,334.813,-370.381,-766.16,13,6,263
77037,362.487,-343.041,-757.2,13,6,264
77038,351.156,-351.754,-718,13,6,264
77039,387.378,-314.153,-686.5,13,6,265
77040,388.075,-313.522,-721.6,13,6,265
77041,397.081,-305.363,-747.52,13,6,265
77042,416.296,-276.752,-738.85,13,6,266
77043,417.707,-275.25,-716.05,13,6,266
77044,407.936,-285.651,-678.4,13,6,266
77045,399.178,-294.975,-677.68,13,6,266
77046,432.518,-248.242,-685,13,6,267
77047,426.63,-255.62,-667.6,13,6,267
77048,430.339,-250.972,-756.8,13,6,267
77049,462.425,-195.817,-685.6,13,6,268
77050,461.24,-197.575,-672.4,13,6,268
77051,459.273,-200.494,-688,13,6,268
77052,470.19,-169.511,-716.8,13,6,269
77053,459.147,-189.138,-672.4,13,6,269
77054,468.255,-172.95,-729.6,13,6,269
77055,457.147,-192.693,-677.2,13,6,269
77056,455.95,-194.82,-684.4,13,6,269
77057,472.426,-165.537,-731.8,13,6,269
77058,470.416,-156.918,-722.2,13,6,270
77059,481.122,-133.694,-740.4,13,6,270
77060,483.612,-128.293,-733,13,6,270
77061,480.413,-135.231,-684.4,13,6,270
77062,486.525,-121.972,-702.4,13,6,270
77063,481.118,-119.646,-694,13,6,271
77064,485.859,-106.714,-726.8,13,6,271
77065,490.646,-93.6571,-756.4,13,6,271
77066,487.084,-103.372,-680,13,6,271
77067,497.26,-51.4639,-737.5,13,6,272
77068,499.748,-42.5029,-756.4,13,6,272
77069,495.854,-31.7088,-768.1,13,6,273
77070,501.767,-1.01303,-677.2,13,6,273
77071,494.413,-39.1913,-757.6,13,6,273
77072,500.745,-6.31557,-684.4,13,6,273
77073,494.312,-39.7176,-766.96,13,6,273
77074,496.318,3.94003,-707.2,13,6,274
77075,496.152,2.42917,-677.2,13,6,274
77076,496.174,2.63158,-678.945,13,6,274
77077,496.663,7.06777,-755.6,13,6,274
77078,494.904,61.4168,-710.8,13,6,275
77079,489.146,85.7012,-714.4,13,6,276
77080,488.61,96.1274,-702.4,13,6,276
77081,481.927,115.267,-769.6,13,6,277
77082,476.681,154.8,-697,13,6,277
77083,464.298,185.148,-773.2,13,6,278
77084,432.76,246.582,-748.533,13,6,280
77085,428.694,256.952,-709.943,13,6,280
77086,382.309,321.744,-709.44,13,6,282
77087,375.852,332.646,-769.3,13,6,282
77088,350.648,357.874,-735.4,13,6,283
77089,364.277,338.591,-706.8,13,6,283
77090,369.875,330.671,-759.52,13,6,283
77091,369.049,331.841,-766,13,6,283
77092,363.427,339.794,-677.5,13,6,283
77093,351.329,356.911,-679.9,13,6,283
77094,351.687,356.405,-704.8,13,6,283
77095,332.073,371.329,-751.6,13,6,284
77096,326.184,378.38,-703.2,13,6,284
77097,297.025,401.012,-704.8,13,6,285
77098,303.406,394.515,-715.2,13,6,285
77099,260.861,426.153,-668.8,13,6,286
77100,257.051,429.453,-676,13,6,286
77101,231.463,441.548,-755.8,13,6,287
77102,213.681,454.603,-717.7,13,6,287
77103,229.206,443.205,-742,13,6,287
77104,229.238,443.181,-742,13,6,287
77105,180.599,467.738,-717.76,13,6,288
77106,190.122,461.863,-706.4,13,6,288
77107,177.321,469.76,-720.8,13,6,288
77108,189.123,462.479,-689.2,13,6,288
77109,173.88,464.662,-773.8,13,6,289
77110,106.572,489.271,-712,13,6,290
77111,137.332,476.567,-675.4,13,6,290
77112,141.288,474.933,-707.2,13,6,290
77113,130.751,479.285,-770.8,13,6,290
77114,128.394,480.258,-669.55,13,6,290
77115,119.567,483.904,-688.3,13,6,290
77116,80.9584,491.725,-688.4,13,6,291
77117,31.3645,498.937,-681.16,13,6,292
77118,47.8394,495.07,-733.8,13,6,292
77119,24.7989,500.478,-728.8,13,6,292
77120,21.6057,501.228,-708.4,13,6,292
77121,50.0409,494.553,-752.08,13,6,292
77122,13.0816,496.523,-728.8,13,6,293
77123,-17.544,501.152,-741.6,13,6,293
77124,-21.6441,501.771,-716.8,13,6,293
77125,-10.7412,500.123,-715.2,13,6,293
77126,-21.0903,501.687,-701.2,13,6,293
77127,-1.72361,498.76,-691.2,13,6,293
77128,-46.2277,497.309,-738.4,13,6,294
77129,-18.6011,495.387,-732.8,13,6,294
77130,-58.7175,498.178,-709,13,6,294
77131,-31.2838,496.269,-753.7,13,6,294
77132,-41.9181,497.009,-692.8,13,6,294
77133,-23.3829,495.72,-708.1,13,6,294
77134,-45.3365,497.247,-758,13,6,294
77135,-96.5739,491.86,-726.4,13,6,295
77136,-57.4963,492.294,-742.6,13,6,295
77137,-58.8029,492.28,-700.4,13,6,295
77138,-68.1023,492.176,-696.5,13,6,295
77139,-105.208,485.31,-728.8,13,6,296
77140,-134.883,482.582,-679.6,13,6,296
77141,-96.2459,486.133,-718,13,6,296
77142,-97.5358,486.015,-673.231,13,6,296
77143,-175.366,469.8,-743.8,13,6,297
77144,-137.692,476.353,-674.8,13,6,297
77145,-172.607,470.28,-774.4,13,6,297
77146,-154.821,473.374,-747.8,13,6,297
77147,-137.692,476.353,-674.8,13,6,297
77148,-174.22,464.079,-700,13,6,298
77149,-173.82,464.183,-735.2,13,6,298
77150,-175.305,463.799,-716.8,13,6,298
77151,-204.855,456.166,-675.4,13,6,298
77152,-244.714,436.881,-698.8,13,6,299
77153,-218.558,445.938,-707.2,13,6,299
77154,-260.672,423.857,-678.1,13,6,300
77155,-280.796,415.017,-700.6,13,6,300
77156,-258.988,424.597,-729.7,13,6,300
77157,-306.541,394.71,-709.943,13,6,301
77158,-293.704,401.63,-701.8,13,6,301
77159,-319.296,380.436,-751.6,13,6,302
77160,-344.472,364.122,-727.6,13,6,302
77161,-319.028,380.61,-757.6,13,6,302
77162,-347.933,361.879,-748.655,13,6,302
77163,-351.381,351.581,-735.455,13,6,303
77164,-343.229,357.85,-728.8,13,6,303
77165,-358.893,345.805,-674.8,13,6,303
77166,-351.124,351.779,-695.2,13,6,303
77167,-383.243,317.899,-678.4,13,6,304
77168,-393.891,308.253,-760.48,13,6,304
77169,-379.552,321.243,-715.3,13,6,304
77170,-387.531,314.014,-764.4,13,6,304
77171,-376.059,324.407,-717.6,13,6,304
77172,-400.46,293.61,-675.4,13,6,305
77173,-405.481,288.265,-750,13,6,305
77174,-396.119,298.231,-701.5,13,6,305
77175,-404.458,289.354,-690.4,13,6,305
77176,-411.39,281.975,-703.055,13,6,305
77177,-420.753,272.007,-748,13,6,305
77178,-436.58,243.152,-755.68,13,6,306
77179,-429.015,252.631,-773.44,13,6,306
77180,-430.672,250.555,-720.4,13,6,306
77181,-429.25,252.337,-696.4,13,6,306
77182,-439.979,238.894,-714.4,13,6,306
77183,-462.855,182.549,-734.2,13,6,308
77184,-470.877,168.291,-766,13,6,308
77185,-488.451,117.795,-756.4,13,6,309
77186,-478.739,138.864,-694,13,6,309
77187,-482.856,114.906,-702.88,13,6,310
77188,-482.943,114.67,-747.1,13,6,310
77189,-488.247,100.199,-772.72,13,6,310
77190,-489.62,96.455,-697.3,13,6,310
77191,-500.34,40.3703,-720.8,13,6,311
77192,-492.128,69.9448,-698.2,13,6,311
77193,-501.525,2.26993,-734.8,13,6,312
77194,-494.179,40.4089,-712.6,13,6,312
77195,-499.316,13.7391,-774.4,13,6,312
77196,-497.451,23.4212,-731.5,13,6,312
77197,-501.585,1.9557,-731.2,13,6,312
77198,-501.532,2.23065,-705.4,13,6,312
77199,-500.284,-12.8477,-569.4,13,6,313
77200,-497.358,-43.7994,-633.2,13,6,314
77201,-497.773,-58.02,-667.8,13,6,314
77202,-497.274,-40.9473,-671.4,13,6,314
77203,-490.841,-110.509,-666.6,13,6,315
77204,-480.558,-148.127,-644.2,13,6,316
77205,-482.714,-131.883,-637.8,13,6,316
77206,-479.136,-158.847,-649.8,13,6,316
77207,-479.741,-154.287,-658.2,13,6,316
77208,-473.299,-157.496,-627.96,13,6,317
77209,-472.519,-161.109,-669,13,6,317
77210,-470.427,-170.806,-574.2,13,6,317
77211,-464.579,-197.91,-605.88,13,6,317
77212,-472.97,-159.017,-648.3,13,6,317
77213,-452.153,-218.062,-592.2,13,6,318
77214,-458.393,-197.383,-594.6,13,6,318
77215,-459.618,-193.324,-598.2,13,6,318
77216,-453.74,-212.803,-587.8,13,6,318
77217,-458.115,-198.302,-671.4,13,6,318
77218,-425.928,-272.135,-564.6,13,6,319
77219,-437.111,-243.609,-630.6,13,6,319
77220,-431.476,-257.984,-628.2,13,6,319
77221,-402.846,-305.123,-599.88,13,6,320
77222,-406.282,-298.085,-567,13,6,320
77223,-417.916,-274.254,-669,13,6,320
77224,-384.283,-324.231,-628.733,13,6,321
77225,-395.991,-304.463,-651.3,13,6,321
77226,-397.575,-301.789,-632.52,13,6,321
77227,-396.083,-304.308,-592.2,13,6,321
77228,-396.019,-304.416,-659.914,13,6,321
77229,-388.704,-316.767,-643.8,13,6,321
77230,-369.655,-336.122,-577.523,13,6,322
77231,-367.934,-338.557,-647.4,13,6,322
77232,-351.924,-361.208,-671.133,13,6,322
77233,-349.557,-364.558,-595.8,13,6,322
77234,-352.267,-360.724,-624.36,13,6,322
77235,-346.457,-358.733,-617.16,13,6,323
77236,-333.191,-374.618,-613.8,13,6,323
77237,-332.191,-375.816,-651,13,6,323
77238,-297.293,-404.972,-612.429,13,6,324
77239,-313.289,-388.685,-582.6,13,6,324
77240,-306.773,-395.32,-658.5,13,6,324
77241,-266.667,-425.048,-619.8,13,6,325
77242,-256.539,-433.822,-658.2,13,6,325
77243,-256.932,-433.481,-598.2,13,6,325
77244,-268.471,-423.485,-565.4,13,6,325
77245,-237.333,-440.918,-646.68,13,6,326
77246,-245.206,-435.137,-618.6,13,6,326
77247,-229.278,-446.832,-660.6,13,6,326
77248,-248.903,-432.423,-670.6,13,6,326
77249,-226.312,-449.01,-567,13,6,326
77250,-228.73,-447.234,-611.4,13,6,326
77251,-226.892,-448.584,-592.2,13,6,326
77252,-227.989,-447.779,-622.2,13,6,326
77253,-179.269,-472.044,-582,13,6,327
77254,-159.798,-475.186,-634.2,13,6,328
77255,-174.788,-467.53,-574.92,13,6,328
77256,-133.022,-481.556,-651.6,13,6,329
77257,-140.527,-478.457,-604.2,13,6,329
77258,-126.835,-484.111,-597.8,13,6,329
77259,-130.711,-482.511,-644.7,13,6,329
77260,-124.814,-484.946,-571.8,13,6,329
77261,-107.29,-492.184,-591,13,6,329
77262,-106.735,-492.413,-664.2,13,6,329
77263,-137.34,-479.773,-617.88,13,6,329
77264,-66.5149,-499.485,-588.84,13,6,330
77265,-33.6854,-501.439,-654.6,13,6,331
77266,1.90819,-501.788,-622.2,13,6,332
77267,-4.95257,-500.751,-593.08,13,6,332
77268,20.3784,-504.58,-635.4,13,6,332
77269,61.5127,-501.346,-593.4,13,6,333
77270,40.4915,-499.883,-653.28,13,6,333
77271,81.3361,-494.996,-659.4,13,6,334
77272,86.9357,-494.934,-568.2,13,6,334
77273,134.048,-485.638,-589.8,13,6,335
77274,128.391,-486.158,-612.6,13,6,335
77275,107.29,-488.097,-610.95,13,6,335
77276,114.759,-487.411,-614.25,13,6,335
77277,114.012,-487.479,-582.6,13,6,335
77278,119.105,-487.011,-599.914,13,6,335
77279,105.846,-488.23,-590.4,13,6,335
77280,136.474,-479.576,-603,13,6,336
77281,168.907,-473.935,-623.4,13,6,336
77282,201.662,-460.055,-627.72,13,6,337
77283,225.584,-446.644,-628.8,13,6,338
77284,229.326,-445.349,-573,13,6,338
77285,237.538,-442.505,-594.44,13,6,338
77286,262.697,-426.207,-567,13,6,339
77287,254.457,-429.827,-565.8,13,6,339
77288,320.435,-390.59,-611.4,13,6,340
77289,321.576,-389.975,-633.96,13,6,340
77290,297.566,-402.918,-610.5,13,6,340
77291,304.638,-399.106,-651.8,13,6,340
77292,297.384,-403.016,-652.6,13,6,340
77293,315.445,-386.467,-627,13,6,341
77294,315.019,-386.742,-603.4,13,6,341
77295,335.384,-373.546,-573,13,6,341
77296,338.069,-371.805,-586.2,13,6,341
77297,354.081,-353.247,-576.6,13,6,342
77298,375.297,-336.933,-566.455,13,6,342
77299,345.456,-359.88,-644.4,13,6,342
77300,403.165,-303.853,-622.6,13,6,343
77301,400.418,-306.342,-587.4,13,6,343
77302,389.924,-315.849,-591,13,6,343
77303,402.167,-304.757,-649.8,13,6,343
77304,389.918,-315.854,-571.32,13,6,343
77305,420.319,-276.802,-568.2,13,6,344
77306,401.325,-297.022,-614.657,13,6,344
77307,397.426,-301.172,-629.945,13,6,344
77308,403.063,-295.172,-576.067,13,6,344
77309,407.475,-290.475,-618.6,13,6,344
77310,427.514,-259.267,-608.8,13,6,345
77311,430.6,-255.401,-643.8,13,6,345
77312,447.443,-234.298,-671.4,13,6,345
77313,446.145,-235.924,-625.2,13,6,345
77314,431.141,-254.723,-566.2,13,6,345
77315,429.802,-256.401,-670.2,13,6,345
77316,440.097,-234.253,-617.4,13,6,346
77317,452.08,-216.474,-635.4,13,6,346
77318,460.05,-193.583,-649.2,13,6,347
77319,479.51,-144.276,-651,13,6,348
77320,483.3,-136.054,-582.2,13,6,348
77321,494.191,-92.6047,-574.2,13,6,349
77322,496.134,-66.6064,-641.4,13,6,350
77323,501.752,-46.3718,-630.6,13,6,350
77324,494.614,-72.0793,-612,13,6,350
77325,496.583,-64.9876,-589.8,13,6,350
